date,cluster,endpoint,url,protocol,type,target_msg,threshold,total_samples,available_samples,unavailable_samples,availability_pct,downtime_minutes,min_value,note
2026-04-06,ap,SSR-integrity,ap.l1l5.skylark.swiftnav.com:2101,http:,SSR,1060,10,1440,1440,0,100.0,0.0,22.0,
2026-04-06,ap,SSR-integrity,ap.l1l5.skylark.swiftnav.com:2102,https:,SSR,1060,10,1440,1440,0,100.0,0.0,22.0,
2026-04-06,eu,DX-MSM1,eu-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,1379.82,
2026-04-06,eu,DX-MSM1,eu-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,DX-MSM1,eu-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,DX-MSM1,eu.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,1379.82,
2026-04-06,eu,DX-MSM1,eu.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,1379.82,
2026-04-06,eu,DX-MSM1,eu.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,DX-MSM1,eu.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,DX-MSM1,eu.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,DX-MSM1,eu.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM4,eu-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM4,eu-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM4,eu-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM4,eu.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM4,eu.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM4,eu.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM4,eu.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM4,eu.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM4,eu.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM5,eu-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,120.0,
2026-04-06,eu,MSM5,eu-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM5,eu-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM5,eu.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM5,eu.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM5,eu.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM5,eu.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM5,eu.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM5,eu.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,MSM5-ZB,eu-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1401,12,99.151,12.0,2.0,
2026-04-06,eu,MSM5-ZB,eu-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1397,16,98.868,16.0,179.98,
2026-04-06,eu,MSM5-ZB,eu-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1391,22,98.443,22.0,60.0,
2026-04-06,eu,MSM5-ZB,eu.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1401,12,99.151,12.0,144.0,
2026-04-06,eu,MSM5-ZB,eu.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1401,12,99.151,12.0,144.0,
2026-04-06,eu,MSM5-ZB,eu.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1397,16,98.868,16.0,6.0,
2026-04-06,eu,MSM5-ZB,eu.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1397,16,98.868,16.0,4.0,
2026-04-06,eu,MSM5-ZB,eu.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1391,22,98.443,22.0,60.0,
2026-04-06,eu,MSM5-ZB,eu.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1391,22,98.443,22.0,60.0,
2026-04-06,eu,NXRTK-ETRF2000-MSM5,eu-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-ETRF2000-MSM5,eu-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-ETRF2000-MSM5,eu-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,124.0,
2026-04-06,eu,NXRTK-ETRF2000-MSM5,eu.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,176.0,
2026-04-06,eu,NXRTK-ETRF2000-MSM5,eu.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-ETRF2000-MSM5,eu.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-ETRF2000-MSM5,eu.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-ETRF2000-MSM5,eu.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-ETRF2000-MSM5,eu.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,126.0,
2026-04-06,eu,NXRTK-MSM5,eu-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,1372.0,
2026-04-06,eu,NXRTK-MSM5,eu-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-MSM5,eu-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,124.0,
2026-04-06,eu,NXRTK-MSM5,eu.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1415,1415,0,100.0,0.0,60.0,
2026-04-06,eu,NXRTK-MSM5,eu.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1415,1415,0,100.0,0.0,60.0,
2026-04-06,eu,NXRTK-MSM5,eu.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-MSM5,eu.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-MSM5,eu.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-MSM5,eu.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,110.0,
2026-04-06,eu,NXRTK-RTCM31,eu-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,176.0,
2026-04-06,eu,NXRTK-RTCM31,eu-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-RTCM31,eu-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-RTCM31,eu.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-RTCM31,eu.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-RTCM31,eu.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-RTCM31,eu.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,178.0,
2026-04-06,eu,NXRTK-RTCM31,eu.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,122.0,
2026-04-06,eu,NXRTK-RTCM31,eu.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,78.0,
2026-04-06,eu,OSR,eu-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,OSR,eu-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1375,38,97.311,38.0,6.0,
2026-04-06,eu,OSR,eu-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,OSR,eu.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,OSR,eu.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,OSR,eu.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1375,38,97.311,38.0,6.0,
2026-04-06,eu,OSR,eu.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1375,38,97.311,38.0,6.0,
2026-04-06,eu,OSR,eu.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,OSR,eu.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1413,1413,0,100.0,0.0,179.98,
2026-04-06,eu,SSR,eu-enterprise.all-freq.skylark.swiftnav.com:2103,https:,SSR,1060,10,1413,1380,33,97.665,33.0,36.0,
2026-04-06,eu,SSR,eu-enterprise.l1l2.skylark.swiftnav.com:2103,https:,SSR,1060,10,1413,1413,0,100.0,0.0,36.0,
2026-04-06,eu,SSR,eu-enterprise.l1l5.skylark.swiftnav.com:2103,https:,SSR,1060,10,1413,1405,8,99.434,8.0,36.0,
2026-04-06,eu,SSR,eu.all-freq.skylark.swiftnav.com:2101,http:,SSR,1060,10,1413,1380,33,97.665,33.0,36.0,
2026-04-06,eu,SSR,eu.all-freq.skylark.swiftnav.com:2102,https:,SSR,1060,10,1413,1380,33,97.665,33.0,36.0,
2026-04-06,eu,SSR,eu.l1l2.skylark.swiftnav.com:2101,http:,SSR,1060,10,1413,1413,0,100.0,0.0,36.0,
2026-04-06,eu,SSR,eu.l1l2.skylark.swiftnav.com:2102,https:,SSR,1060,10,1413,1413,0,100.0,0.0,36.0,
2026-04-06,eu,SSR,eu.l1l5.skylark.swiftnav.com:2101,http:,SSR,1060,10,1413,1405,8,99.434,8.0,36.0,
2026-04-06,eu,SSR,eu.l1l5.skylark.swiftnav.com:2102,https:,SSR,1060,10,1413,1405,8,99.434,8.0,36.0,
2026-04-06,eu,SSR-integrity,eu-enterprise.l1l2.skylark.swiftnav.com:2103,https:,SSR,1060,10,1413,1413,0,100.0,0.0,36.0,
2026-04-06,eu,SSR-integrity,eu-enterprise.l1l5.skylark.swiftnav.com:2103,https:,SSR,1060,10,1413,1413,0,100.0,0.0,36.0,
2026-04-06,eu,SSR-integrity,eu.l1l2.skylark.swiftnav.com:2101,http:,SSR,1060,10,1413,1413,0,100.0,0.0,36.0,
2026-04-06,eu,SSR-integrity,eu.l1l2.skylark.swiftnav.com:2102,https:,SSR,1060,10,1413,1413,0,100.0,0.0,36.0,
2026-04-06,eu,SSR-integrity,eu.l1l5.skylark.swiftnav.com:2101,http:,SSR,1060,10,1413,1413,0,100.0,0.0,36.0,
2026-04-06,eu,SSR-integrity,eu.l1l5.skylark.swiftnav.com:2102,https:,SSR,1060,10,1413,1413,0,100.0,0.0,36.0,
2026-04-06,na,DX-MSM1,na-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,580.0,
2026-04-06,na,DX-MSM1,na-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,DX-MSM1,na-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,118.0,
2026-04-06,na,DX-MSM1,na.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,584.0,
2026-04-06,na,DX-MSM1,na.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,580.0,
2026-04-06,na,DX-MSM1,na.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,DX-MSM1,na.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,DX-MSM1,na.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,DX-MSM1,na.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM4,na-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,118.0,
2026-04-06,na,MSM4,na-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM4,na-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM4,na.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM4,na.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM4,na.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM4,na.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM4,na.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM4,na.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5,na-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5,na-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5,na-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5,na.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5,na.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5,na.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,118.0,
2026-04-06,na,MSM5,na.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5,na.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5,na.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5-ZB,na-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5-ZB,na-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5-ZB,na-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,118.0,
2026-04-06,na,MSM5-ZB,na.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5-ZB,na.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5-ZB,na.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5-ZB,na.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5-ZB,na.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,MSM5-ZB,na.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-MSM5,na-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,524.0,
2026-04-06,na,NXRTK-MSM5,na-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-MSM5,na-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1432,8,99.444,8.0,24.0,
2026-04-06,na,NXRTK-MSM5,na.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,644.0,
2026-04-06,na,NXRTK-MSM5,na.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,644.0,
2026-04-06,na,NXRTK-MSM5,na.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-MSM5,na.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-MSM5,na.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1432,8,99.444,8.0,24.0,
2026-04-06,na,NXRTK-MSM5,na.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1432,8,99.444,8.0,24.0,
2026-04-06,na,NXRTK-NAD83-MSM5,na-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-NAD83-MSM5,na-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-NAD83-MSM5,na-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1432,8,99.444,8.0,24.0,
2026-04-06,na,NXRTK-NAD83-MSM5,na.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-NAD83-MSM5,na.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-NAD83-MSM5,na.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-NAD83-MSM5,na.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-NAD83-MSM5,na.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1432,8,99.444,8.0,24.0,
2026-04-06,na,NXRTK-NAD83-MSM5,na.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1432,8,99.444,8.0,24.0,
2026-04-06,na,NXRTK-RTCM31,na-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-RTCM31,na-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-RTCM31,na-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1432,8,99.444,8.0,24.0,
2026-04-06,na,NXRTK-RTCM31,na.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-RTCM31,na.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-RTCM31,na.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-RTCM31,na.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,NXRTK-RTCM31,na.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1432,8,99.444,8.0,24.0,
2026-04-06,na,NXRTK-RTCM31,na.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1432,8,99.444,8.0,24.0,
2026-04-06,na,OSR,na-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,OSR,na-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,118.0,
2026-04-06,na,OSR,na-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,OSR,na.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,OSR,na.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,OSR,na.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,OSR,na.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,118.0,
2026-04-06,na,OSR,na.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,OSR,na.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,116.0,
2026-04-06,na,SSR,na-enterprise.all-freq.skylark.swiftnav.com:2103,https:,SSR,1060,10,1440,1440,0,100.0,0.0,22.0,
2026-04-06,na,SSR,na-enterprise.l1l2.skylark.swiftnav.com:2103,https:,SSR,1060,10,1440,1440,0,100.0,0.0,22.0,
2026-04-06,na,SSR,na-enterprise.l1l5.skylark.swiftnav.com:2103,https:,SSR,1060,10,1440,1440,0,100.0,0.0,22.0,
2026-04-06,na,SSR,na.all-freq.skylark.swiftnav.com:2101,http:,SSR,1060,10,1440,1440,0,100.0,0.0,22.0,
2026-04-06,na,SSR,na.all-freq.skylark.swiftnav.com:2102,https:,SSR,1060,10,1440,1440,0,100.0,0.0,22.0,
2026-04-06,na,SSR,na.l1l2.skylark.swiftnav.com:2101,http:,SSR,1060,10,1440,1440,0,100.0,0.0,22.0,
2026-04-06,na,SSR,na.l1l2.skylark.swiftnav.com:2102,https:,SSR,1060,10,1440,1440,0,100.0,0.0,22.0,
2026-04-06,na,SSR,na.l1l5.skylark.swiftnav.com:2101,http:,SSR,1060,10,1440,1440,0,100.0,0.0,20.0,
2026-04-06,na,SSR,na.l1l5.skylark.swiftnav.com:2102,https:,SSR,1060,10,1440,1440,0,100.0,0.0,24.0,
2026-04-06,na,SSR-integrity,na-enterprise.l1l2.skylark.swiftnav.com:2103,https:,SSR,1060,10,1440,1440,0,100.0,0.0,24.0,
2026-04-06,na,SSR-integrity,na-enterprise.l1l5.skylark.swiftnav.com:2103,https:,SSR,1060,10,1440,1440,0,100.0,0.0,22.0,
2026-04-06,na,SSR-integrity,na.l1l2.skylark.swiftnav.com:2101,http:,SSR,1060,10,1440,1440,0,100.0,0.0,24.0,
2026-04-06,na,SSR-integrity,na.l1l2.skylark.swiftnav.com:2102,https:,SSR,1060,10,1440,1440,0,100.0,0.0,22.0,
2026-04-06,na,SSR-integrity,na.l1l5.skylark.swiftnav.com:2101,http:,SSR,1060,10,1440,1440,0,100.0,0.0,24.0,
2026-04-06,na,SSR-integrity,na.l1l5.skylark.swiftnav.com:2102,https:,SSR,1060,10,1440,1440,0,100.0,0.0,22.0,
2026-04-07,ap,DX-MSM1,ap-enterprise.all-freq.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,598.0,
2026-04-07,ap,DX-MSM1,ap-enterprise.l1l2.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,596.0,
2026-04-07,ap,DX-MSM1,ap-enterprise.l1l5.skylark.swiftnav.com:2103,https:,Standard,1006,50,1440,1440,0,100.0,0.0,590.0,
2026-04-07,ap,DX-MSM1,ap.all-freq.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,598.0,
2026-04-07,ap,DX-MSM1,ap.all-freq.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,598.0,
2026-04-07,ap,DX-MSM1,ap.l1l2.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,598.0,
2026-04-07,ap,DX-MSM1,ap.l1l2.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,598.0,
2026-04-07,ap,DX-MSM1,ap.l1l5.skylark.swiftnav.com:2101,http:,Standard,1006,50,1440,1440,0,100.0,0.0,590.0,
2026-04-07,ap,DX-MSM1,ap.l1l5.skylark.swiftnav.com:2102,https:,Standard,1006,50,1440,1440,0,100.0,0.0,594.0,
